Actual_ Target 1 ,Actual_ Target 2 ,Actual_ Target 3 ,Predicted_ Target 1 ,Predicted_ Target 2 ,Predicted_ Target 3 
32.04,132.67,63.825,27.123758,47.775032,70.39986
8.3308,16.684166,30.027826,42.702564,102.016556,115.61806
36.81,50.87,83.03,18.481783,31.735075,44.69139
-6.46,-27.42,-21.24,19.373611,46.694687,78.265465
111.8,11.83,-8.9,4.8613076,7.486372,14.333116
10.3,19.4,-22.82,1.7060913,6.47822,11.6998
-10.98,10.14,-16.3,10.195093,11.033018,18.84523
-41.97,-32.77,-69.11,123.43313,311.42383,1612.3854
-40.3,-46.72,-72.48,-7.335439,-8.458712,-1.4397423
182.15,232.03,462.1,31.1823,77.118454,114.91749
87.27,27.62,407.9,8.679689,26.941652,49.008404
-60.47,-75.75,-66.62,1.1537269,5.4611034,14.046952
40.2,187.73,286.95,13.208361,47.10005,81.546005
16.56,7.8,-36.31,4.85467,-18.572496,-25.443954
44.4,290.72,85.94826,38.758747,71.001724,141.7664
4.96,13.74,15.07,18.623888,39.908493,58.52336
-10.02,-15.64,-25.05,2.8175988,7.4423046,14.070634
137.39,17.81,22.34,11.835291,-7.3132343,3.160504
-1.21,-48.12,41.74,50.56754,21.070478,-38.026108
48.43,78.17,128.64,12.1700535,23.796202,42.1765
27.28,55.77,57.92,5.261866,-9.967882,-10.124679
-25.32,-4.75,-44.05,9.490351,12.530653,47.458664
-104.44,-60.95,81.76,16.766794,-1.4764881,-28.751877
-55.3,-104.63,-170.96,28.220255,36.967987,49.268845
-73.8,-84.93,-122.19,2.0886788,-0.28222847,10.859788
96.99,77.61,103.01,52.41824,128.13237,154.33461
-60.71,-57.51,-77.92,1.4210457,5.280348,9.272233
-15.85,-42.77,-80.09,18.083002,26.117811,26.29158
-24.0,-40.39,-78.08,4.687487,6.488806,-2.1448205
-27.31,-56.03,-63.15,32.402946,86.19176,132.111
-51.56,-29.28,1791.99,25.99557,83.75563,180.02815
-53.18,-45.59,-18.59,8.277742,10.138411,11.003892
-47.79,-63.61,271.5,12.614103,-13.528999,-17.740715
-36.69,9.49,156.55112,-3.9008536,-7.654711,-0.65031356
14.59,-16.53,29.34,16.299265,45.06151,98.86067
30.57,167.82,62.35,53.392513,86.682236,128.87007
-0.92,-71.47,80.94,5.104609,17.942854,27.449203
128.55,712.0,3017.29,321.2304,1507.7856,4022.6558
-3.19,-0.54,67.07,-7.72557,-12.487832,-25.239326
-3.35,-49.13,-66.7,22.528742,33.789627,46.531998
-9.12,-44.86,-40.87,15.060186,42.38585,68.00026
-35.16,-84.73,-64.86,-1.0973946,2.939848,6.8707743
-71.66,-92.75,-79.96,54.651165,109.173874,239.69312
2.17,142.61455,252.88762,20.63894,30.620955,58.43611
81.45,407.95,360.53,87.52407,175.38103,277.45004
226.52,-60.33,-63.11,4.287684,-23.521898,-30.115585
-37.78,-50.4,-46.98,21.268755,35.61306,47.343796
-16.34,8.322083,15.853044,2.5149026,-6.818865,-11.348556
-22.59,-70.39,68.6626,-0.4679619,-6.497362,7.0244913
-75.46,-133.82,-171.66,21.311884,24.331709,87.97798
-69.8,-34.61,-66.15,43.18618,119.03859,227.07962
14.1396,45.72333,96.93739,0.606974,12.79701,39.92488
-41.44,-64.77,-129.3,0.9682487,6.9685497,10.73076
27.62,34.74,20.54,-0.6670052,-16.03766,-19.037369
575.82,1768.11,1304.78,12.850771,14.330374,114.6201
-43.7,-52.28,-77.4,13.272783,-1.4321003,4.2560587
-97.58,-123.91,3013.4492,39.217308,69.21341,106.95097
35.56,-40.23,-6.28,9.070993,4.639326,-1.9711754
-38.64,-52.67,-88.0,57.851864,134.27025,428.15695
-58.84,-8.43,-73.73,0.043569922,-2.9571438,8.661256
-10.78,-45.68,-31.42,4.522406,8.070265,13.164231
-48.72,16.15,146.73,21.086802,40.373062,105.37709
-27.17,248.15,43.1,60.429035,144.45683,254.89008
-48.92,-83.65,-64.27,-8.29936,-7.8645344,-7.9886007
47.93,-70.84,-73.59,3.4648995,15.648085,21.27681
49.94,71.24,2.41,17.76922,54.20195,65.6526
39.38222,51.901176,71.57938,8.58301,59.19285,104.86499
-5.45,-38.21,13.99,1.1450447,2.7957897,10.916886
40.14,-41.35,-85.87,18.883337,43.47486,87.28071
50.44,-21.26,-64.03,66.21797,180.49841,298.53976
81.31,224.13,564.31,10.691313,24.670889,54.766098
11.732,23.166666,42.345,14.360785,36.84513,53.53499
-103.82,-114.19,-173.5,19.51896,26.153288,28.708939
-27.6,-23.47,-27.19,2.6813836,16.420858,29.83612
16.6075,45.0,66.285,59.589645,144.58734,264.7723
18.04029,-26.79,-54.52,7.377436,-11.166216,-22.6736
-14.54,-14.88,-8.3,-4.733175,-26.853868,-29.241074
-92.82,-161.72,-211.02,54.14227,103.84842,134.45036
-12.81,-0.87,182.25,44.314594,71.907394,130.23563
-47.15,-35.79,-56.2,24.251734,23.704954,43.892227
-65.62,-66.33,-61.5,18.026361,50.617065,75.81334
-40.97,-66.83,-56.73,41.10512,65.974884,126.0829
27.5,56.08,35.86,12.804361,20.743544,38.7361
-26.13,-44.67,-64.37,-10.657839,24.595205,26.123924
-20.39,33.34,-0.44555557,4.367747,9.225309,16.578537
-91.44,-72.31,-121.59,6.77537,10.876631,40.191544
-65.77,-75.71,-87.94,62.973515,184.60008,383.0841
-83.34,-65.11,-99.67,5.252192,-22.556108,1.622422
-73.9,-70.9,-65.61,2.1333795,8.057356,15.2383585
-8.27,-22.56,27.676666,0.0826782,5.9572163,5.0632257
-43.12,-74.0,-64.24,-7.8772635,-24.11104,-17.286484
-6.71,19.47,38.92,14.108667,13.653059,19.086014
70.22,359.72,-96.96,11.925524,26.114439,47.285324
-1.36,94.49,-60.4,8.610697,-1.7022724,-13.363601
83.58,100.97,199.67,50.336796,38.255356,86.28331
-28.12,-50.92,-71.5,-8.823294,-26.072435,-39.27922
65.55643,87.47769,142.35,17.771875,65.70796,125.69093
-5.61,40.91083,64.22087,14.279825,22.565718,44.952347
305.05,389.24,149.04,3.434483,11.365732,15.224702
-29.17,185.95,209.29,-7.8426337,-24.396786,-29.380463
-22.59,80.4,154.32,21.191324,31.186033,40.25392
13.55,15.99,8.98,66.52172,184.35023,318.99704
78.87,256.54,92.84,84.50837,178.39662,365.64117
21.31,-14.92,-22.19,29.175718,53.0486,88.48761
-15.22,-26.96,-55.45,4.060099,9.012754,18.08992
74.75,118.86,98.61,35.565815,174.9363,280.1524
-55.56,-55.67,-103.0,-0.38037646,7.595381,17.072403
11.308888,29.184706,45.96375,21.076534,-0.7504978,-21.917171
-49.09,-69.76,-54.37,-5.206014,-6.9436817,-10.253707
292.47,188.39,175.84,53.97973,122.20551,196.01183
-107.52,-141.4,-129.51,1.9922813,4.936613,17.878525
-82.47,-110.06,-141.35,-18.839293,-172.44821,-252.07394
89.46,211.22,867.35,33.299496,55.659103,93.39937
-17.9,-63.75,-47.82,11.613157,23.639303,48.784348
98.42,679.02,423.85,59.221577,46.133255,273.35648
-93.87,-140.32,-132.79,-1.2085625,-37.476578,-81.21129
57.46,8.11,85.4,-5.717443,8.230261,20.787186
-66.58,-12.82,19.8,45.331894,145.63068,291.58887
-12.75,-7.75,13.64,7.5910134,10.773764,20.715057
-32.47,37.7585,68.6626,15.358652,29.918135,50.912064
223.88,30.297916,67.28739,14.114435,19.6089,37.36061
80.82,135.56,142.28,9.239927,35.486397,117.51808
2.41,-104.23,-134.64,6.759963,15.934595,24.0907
-55.66,-66.21,-100.45,7.480475,7.8658047,11.120988
-18.8,-43.91,-57.3,15.445154,29.510374,48.312088
-51.72,-58.15,68.6626,30.243763,98.45014,151.06332
11.43,32.23,59.21,6.1142907,8.917006,22.00142
29.77,37.7585,68.6626,0.82955396,1.5241528,-0.23188707
-4.12,-10.18,-29.6,19.467691,37.786705,74.161194
23.98,83.09,-48.498,34.84514,73.40885,133.88316
-22.69,142.04,-95.47,91.58007,233.98799,382.59128
-40.93,-53.65,-39.62,10.158331,17.3784,18.509872
-47.3,-66.57,-52.75,2.185351,3.8920345,6.230668
36.86,63.01,70.87,1.8467201,-2.6632557,33.612015
-41.41,-58.91,3.235,6.8440347,11.180174,20.204727
-19.8,-4.56,61.51,2.7797647,-2.3318195,-5.4940023
75.42,149.93,122.55,6.0698647,16.135595,33.863068
-34.67,-64.4,-61.73,4.243998,9.212202,22.297806
-29.74,28.07,49.353077,19.842081,-9.396654,-60.185837
81.81,235.61,200.25,43.368633,80.93446,149.75026
-20.72,-26.11,13.037143,7.408236,10.401068,-18.631424
-40.11,-68.94,-60.0,1.2505363,0.3092785,4.5901117
-4.6,-84.67,-99.98,44.22462,48.87036,148.94951
68.27,212.91,319.98,7.6997247,4.96768,5.6129007
43.9,-27.13,12.97,28.777477,47.501442,67.665825
-32.72,-68.69,-20.77,-1.62705,-24.749346,-26.971603
117.24,25.934,47.50158,15.034914,34.04161,51.685562
-1.34,-22.88,-62.78,4.5676217,18.176313,41.93605
66.13,-19.48,-127.03,0.15111005,-3.4405384,7.310197
2.1333334,14.76,3.12,9.113642,9.72212,16.43599
-26.75,-13.75,-4.69,37.621258,92.3873,55.931618
-31.86,2.61,-7.8,22.214228,32.384384,76.33125
23.86,24.74,8.22,8.763178,11.461927,26.668045
-16.61,-66.59,-67.82,18.692324,25.796156,33.462906
-19.91,-39.44,126.255,11.0737095,12.62425,58.291214
59.18,92.92,124.71,1.7498916,5.011038,11.877122
-77.09,-67.6,-85.96,10.286539,8.629454,28.28334
150.17,93.79,27.53,45.569134,103.34548,167.14403
-44.31,46.436924,132.59584,15.296579,29.309675,67.36311
-14.5,-30.2,-7.84,21.195215,31.418837,39.95735
-37.99,-68.06,-24.27,6.977778,18.48149,38.66841
28.69,-32.96,-56.7,12.974184,7.478529,23.991592
17.18,21.26,66.08118,7.7258554,14.174208,32.082962
-25.16,-44.53,85.636955,2.3764138,14.352644,223.93828
-58.5,-12.83,-2.4375,16.947062,32.829224,75.92757
143.95,312.44,107.7,25.501932,10.846308,19.588638
18.04029,37.7585,68.6626,31.837608,79.15175,136.54831
-20.22,-56.63,-89.81,3.8903947,0.20337486,1.7234962
8.18,-1.24,-12.9,-7.386831,-19.280092,-41.41545
452.74,59.85,-14.18,47.039803,123.66611,209.34718
-40.84,-24.56,-14.1,29.658758,41.09221,55.77356
111.04,358.47,41.58,21.023932,89.30257,227.84665
-32.01,-18.71,90.784,-9.469458,-2.675249,5.3318033
8.86,9.99,-12.45,24.424189,44.501144,69.4337
-14.03,391.41,249.41,19.241457,30.218374,46.74065
-13.41,-27.91,-16.09,17.235971,5.7841015,2.1803749
13.81,13.95,99.27,27.199875,109.64395,194.28581
-24.32,-88.79,-76.52,-7.085714,-17.358095,-23.29393
-39.51,-36.91,-22.91,-7.8098197,-61.789886,-123.46654
105.97,221.59,354.69,11.748941,15.22447,33.877518
76.46,389.6,845.72,47.76878,83.5798,149.38708
157.57,38.38,196.33,-23.61814,13.670774,76.45924
-59.42,-63.84,-59.82,21.434713,25.439482,23.560944
7.75,-4.29,28.66,7.358546,20.26396,44.220108
-27.35,-75.94,-92.7,13.353258,28.434408,49.65457
-0.08,-30.75,-30.24,12.009104,16.206434,39.89662
2.26,-1.99,22.71,2.2752175,5.5562115,12.918626
19.33,83.54,124.03,13.358225,36.651993,62.323563
-52.61,20.05,33.015,5.223128,9.902166,25.579758
44.52,109.9,487.61,40.527565,97.045235,192.91573
-66.84,-79.05,-105.28,58.525127,233.54828,915.35913
-24.44,-1.63,-66.14,19.50311,49.670708,87.106636
-12.59,-8.49,76.1,32.395855,55.322372,88.194595
15.54,161.74,38.3675,-16.63513,-26.610918,-54.965195
-49.93,-92.2,-100.24,6.113566,9.083204,15.123399
12.43,15.62,22.68,5.953135,9.226515,-14.753921
0.14,-40.8,2.34,0.07271421,-13.641466,-20.864212
118.86,128.55,87.58444,19.524202,29.792356,50.181778
87.58,7.45,-30.21,7.2647576,16.360708,32.32625
-44.82,-104.79,-81.43,10.179552,-10.876093,-23.986862
94.64,37.7585,68.6626,12.085886,48.15822,106.52113
51.02,23.65,-26.16,45.79156,10.830854,-31.791489
28.52,-43.59,-23.47,-0.19674456,8.239798,9.170564
-50.8,-42.17,6.05,5.96258,7.212988,30.617416
148.49,-134.83,-175.65,62.397755,236.85716,475.33456
-10.93,12.89,-24.18,9.770304,22.073957,22.846756
-29.51,-26.89,-62.66,-4.8725867,-34.97493,-43.91722
25.24,615.7,12.08,32.165546,43.709183,51.294754
-79.01,-175.77,-228.93,10.359995,0.90067863,15.514787
23.07,74.65,29.18,28.168833,42.776566,76.28371
-2.46,62.16,68.35,27.196928,36.80005,31.384369
167.98,161.66,168.82,36.441936,62.76748,85.07013
147.95,-112.0,-58.24,18.533876,74.056725,235.98921
-6.69,30.76,54.1025,16.654154,39.300735,58.07936
13.84,-23.29,29.69,36.96005,64.437096,118.69091
-1.35,-90.37,-101.93,19.691044,35.299843,68.79992
-20.75,-53.07,-60.66,8.310507,15.044928,20.928848
559.25,349.16,364.23,54.592335,120.20506,201.52599
-28.23,-28.1,-35.51,0.42394483,1.0308056,22.561111
-29.71,-88.49,-104.8,5.7486978,8.903257,21.510086
-22.49,89.81,280.36,46.304604,62.18466,39.291
-28.98,-2.01,29.65,2.7295327,15.9647045,24.513199
-4.22,-22.53,-62.54,58.883114,95.69945,144.00728
-12.85,-50.86,-55.74,26.734665,88.6272,166.8979
-41.42,-95.52,-92.3,44.942364,42.827103,34.031326
199.23,448.62,80.12,60.67653,149.71596,252.00278
-21.21,-1.8,-40.0,6.1225076,14.287916,33.17061
-32.12,-57.92,-80.3,5.50487,17.37174,36.686172
18.69,-61.0,-80.42,-0.16726458,-8.274477,-14.755477
-39.98,-1.02,-103.22,-11.326254,-27.505114,-18.922775
-24.22,-30.17,-17.47,2.0580735,8.968672,9.868257
10.5924,26.377916,81.38391,21.004679,33.02278,66.430374
6.83,26.98,46.05,32.921597,89.17676,143.22023
49.13,37.7585,68.6626,8.271479,13.686537,57.86812
49.31,33.99,151.82,-13.912931,-24.157122,-32.969772
151.13,163.44,323.6,53.82954,62.13803,76.45479
736.43286,-64.11,-71.51,15.6447315,25.058786,37.153847
-33.42,-28.25,-82.38,13.003523,21.605871,39.866745
-77.1,-117.42,-82.01,12.853674,9.71599,1.0084236
-0.09,33.03,26.880869,2.524508,4.905592,3.4422157
64.25,205.13,68.6626,35.313137,62.18125,71.71947
976.55,1240.88,453.75,-13.951826,4.897642,-27.044785
123.26,37.7585,68.6626,28.018381,59.719833,125.747696
2.59,51.58,101.72,-8.776533,-10.989962,-18.145706
33.86,190.04,158.73,-0.6883904,3.3628597,-3.7456963
28.78,123.82,143.27,11.881831,62.377266,64.237885
-7.96,-32.94,45.61,9.633539,20.53311,37.55757
-27.1,-69.3,-123.06,3.0313058,-5.6141224,-5.4862814
72.4,-110.35,-121.52,-15.2952175,-35.252304,-52.399704
-30.4475,-54.66,-74.82,7.8742776,72.99312,-39.291504
-46.54,-38.48,19.27,5.8183312,-8.995119,-12.95851
-41.32,-74.37,-56.33,0.82136,10.118544,16.41011
20.57,-43.57,-63.41,10.845234,36.8946,8.341409
-27.52,663.71,791.54,14.325473,43.04312,77.094864
33.18,37.7585,68.6626,17.370218,38.910767,39.280777
269.05,135.46,400.47,13.796091,25.056929,64.57712
-6.51,-75.56,-136.12,-40.938198,-31.956667,-99.09636
12.17,17.72,15.62,6.557406,11.816542,20.520432
-39.1,-12.03,35.39,51.741352,120.33445,191.26816
136.39,212.06,247.76,95.84028,145.18646,260.31592
-52.06,-55.86,-101.34,-16.82161,56.869667,-32.879242
46.36,196.06,-11.169167,14.46792,21.727217,37.924088
18.27,27.31,29.03,4.307368,10.056349,39.19133
-56.15,-80.71,-122.7,9.810101,19.010996,36.766556
-33.27,-36.38,-13.84,1.7580703,-18.973299,37.94359
18.04029,-9.44,68.6626,63.438038,211.19421,377.63037
19.28,90.79,-11.77,16.90262,28.170645,39.436264
1.24,-39.54,-61.43,21.70479,72.581856,101.34329
12.1884,30.694584,52.45087,7.3803506,23.3477,44.331802
37.68,90.1,117.37,-13.270086,-22.835283,-23.882614
66.34,760.97,498.81,58.564476,134.94562,209.98578
-34.96,17.29,45.08,24.253641,43.77559,106.442154
-44.0,-101.63,-125.61,61.312454,109.45461,155.24892
-16.416666,-49.99,-26.22,15.689472,34.49662,62.957966
10.0825,62.78,179.2,169.26799,736.43585,1034.9343
-24.5,-48.63,68.6626,22.047815,35.40927,66.50392
18.4,47.06,74.316086,-0.13673937,-7.7340107,0.577195
-13.31,-70.19,-91.4,36.888744,17.067213,-46.663742
250.18,359.02,348.68,50.798717,38.852333,28.516876
-18.39,28.939285,64.034615,-12.83119,-39.28974,-128.70929
-49.82,-132.92,-188.9,18.211744,33.888268,48.12343
22.28,8.44,72.12,34.490456,72.21794,150.01205
-16.1,-11.27,19.630625,28.058193,53.933952,71.05509
-5.24,40.17,30.7,-1.1936013,-18.686922,-25.005783
25.13,-42.31,5.06,-0.006979704,-10.834423,-34.093822
21.99,-9.43,141.38,41.385418,85.60608,152.82536
13.54,-23.24,76.58,74.947525,-18.34051,83.323135
-11.95,13.16,16.76,-3.921064,-34.58638,-56.78514
-35.06,-65.64,-93.95,18.818354,34.650482,69.77205
167.73,96.13,21.31,34.521465,-0.91978645,-16.633224
64.75,15.09,68.6626,11.368174,30.075506,50.144012
0.16,0.77,-7.42,13.912516,18.984236,27.632034
-58.78,-57.05,68.6626,1.3666862,3.2951183,-3.8700097
14.72,-50.03,330.04,-1.0361763,2.1596203,1.921952
-0.02,74.339165,160.86478,8.408213,29.513197,75.573746
102.47,90.94,61.73,31.838652,27.285208,56.26178
141.63,165.96,85.627144,5.655543,-8.228624,1.5265663
-72.98,-68.16,-95.42,10.267906,32.54847,46.70283
-61.61,-63.7,-88.65,21.81769,57.09613,91.782906
-29.903334,-61.1,-97.54,6.096621,14.375166,36.771225
70.04,363.35,109.81217,41.522068,77.915695,143.5331
-70.72,-116.6,-137.96,11.489166,24.70944,19.415764
-25.09,-24.44,16.29,23.851425,76.377266,122.48725
63.22,97.48,251.69,8.4723,-2.8475208,11.874589
-8.38,21.17,98.98,30.87235,48.818436,53.56198
-48.36,37.7585,68.6626,-3.8794608,-25.654696,-49.327377
1.13,33.3,-38.06,8.72439,33.76497,76.024
-10.6,-15.14,39.64,24.615429,58.21553,88.3746
43.08818,61.367,108.71,-22.691534,-8.041193,-82.92468
-41.91,-19.98,-50.56,6.4430413,0.96409416,11.325852
-33.47,-45.25,-64.43,8.538897,16.069166,31.214981
22.58,25.365,-139.05,-17.313925,-35.222305,-52.46422
42.57,13.55,-22.51,1.1818947,-2.411913,-2.6410363
-22.53,-29.2,-54.73,25.910898,50.861343,80.18288
-85.41,56.71,81.67,-16.75036,51.592056,171.40385
41.93,-26.19,-62.21,4.4743905,9.992506,23.501846
14.06,38.51,73.793335,32.358334,46.08348,70.10841
-30.4,-59.68,-90.92,35.7217,84.37898,132.81427
-5.5,-38.55,0.41,28.585457,48.69191,94.47458
9.65,-74.96,-94.06,-1.7725521,-7.6617756,-8.429793
310.63,177.08,114.57,29.154001,13.332838,14.160111
174.59,411.44,1028.91,18.908876,36.58319,64.25865
41.89,397.04,635.82,81.39964,591.7611,1712.5049
39.63,-20.26,32.18,31.554474,78.67205,131.14993
37.047894,33.060555,112.83889,-0.49133837,15.588636,-0.96192855
-43.77,-66.83,-82.37,-21.42385,-68.59059,-100.349655
120.09,340.1,94.56,1.0456718,-0.19160652,3.6349037
7.32,107.66,214.36,8.32493,2.7118053,12.79506
2.48,101.47,84.53,21.653051,15.10359,-23.34552
18.16,-20.52,-19.75,10.423952,11.195723,20.887344
-13.96,-24.39,-54.84,3.4239602,10.491529,33.931107
291.67,566.44,377.19,86.27182,208.4331,526.28656
-51.28,-64.21,-69.46,5.718287,8.450392,17.764053
-3.71,-31.61,40.54,-2.4767585,-3.0657215,36.08
-53.2,-55.22,-13.68,8.191317,20.23783,31.638565
65.33,107.61,19.56,8.191111,12.510511,31.959488
-160.91,-176.33,-225.13,122.10598,531.67584,1385.2571
61.06,56.07,68.6626,-3.2395797,4.103361,12.544076
74.89,98.61,118.08,0.88514745,72.13895,192.07535
29.09,-72.94,-80.92,18.308458,16.49365,-10.643233
-13.69,-32.44,-53.08,4.205027,4.7508373,18.324295
-35.91,-54.65,-93.87,12.558178,194.78276,418.67023
-71.3,-68.24,-107.14,-0.22331774,1.8585033,6.641038
34.376957,51.505455,51.40143,5.864367,9.360334,22.128372
119.39,52.696922,68.7425,70.922554,104.79962,222.63765
-0.28,-11.47,53.69,48.12156,74.55693,186.404
-20.54,-79.07,-85.5,9.7130375,-11.622393,-10.760055
54.54,76.48,89.16,8.6977825,8.076124,13.962174
-6.34,-38.59,-59.44,9.557383,14.14134,17.659073
-46.24,-83.93,-92.06,14.258097,18.729658,14.48726
-17.41,11.41,-23.64,15.596682,27.34493,49.958252
-11.23,-41.5,-41.29,6.5286393,16.729132,23.700317
36.82,-20.41,-109.8,26.962023,42.515938,60.66136
5.21,-45.21,-32.95,22.616846,-3.5760365,38.932404
46.195,54.844,63.545715,18.105013,27.033903,48.511185
22.1,-2.17,16.849566,4.6267037,9.915434,15.364457
78.13,97.16,88.38,4.777861,-7.615122,-11.221419
-7.65,86.96,62.604443,55.387184,125.56081,243.31592
125.11,122.94,105.48,1.0526527,9.31233,-6.627242
10.78,-4.67,86.161736,5.967753,27.385756,73.54036
18.04029,37.7585,68.6626,6.796244,-54.224808,-112.38933
5.45,45.14,62.831665,20.287333,48.037827,100.088455
78.39,539.27,615.85,20.91707,34.474335,56.70192
-18.32,-53.37,99.227615,8.911844,20.470625,53.52095
127.04,204.9,79.84,78.57237,192.06407,310.81854
-11.34,-70.15,-49.59,-15.090376,-20.747469,-60.90463
-80.39,-55.19,-85.07,10.938974,17.77165,35.135086
395.78,813.87,470.1,158.14299,72.10727,38.342728
-55.25,16.37,-18.46,107.43828,346.73615,520.9478
-83.61,-117.82,-186.93,35.40333,46.58809,66.51973
-36.93,79.72632,155.86444,31.57268,51.607178,57.10997
-38.05,-53.21,47.6,10.178415,1.9018154,-4.043273
23.88,115.32,27.07,20.96302,46.98224,62.201363
43.15,66.97,57.78,-1.0793358,1.831831,3.9015052
-39.37,-59.92,-85.73,15.698786,23.243376,48.139725
186.96,211.91,199.6,1.823954,3.518095,3.604081
26.27,155.01,185.76,26.973093,38.890457,76.94173
-19.86,-51.9,-72.17,15.559885,27.334852,34.55739
12.79,82.95,116.37,-15.555716,-14.851885,-25.295395
366.92,-23.15,-44.69,6.8889537,134.85963,321.10526
73.26,101.71,196.93,8.75609,-10.409548,-27.052505
22.16,37.16,51.17,1.6203712,13.82292,19.51271
38.6,52.06,32.48,18.528269,39.434036,76.28987
32.7168,79.597084,206.42912,18.702875,48.341324,102.15047
29.45,-9.888,-25.115,4.872767,2.7732677,20.101517
274.37,94.11,-9.54,131.20096,201.72897,362.47934
73.85,40.48,-5.88,3.644259,5.4274426,8.045487
-75.35,-146.81,-161.54,-1.8546425,41.558693,39.764107
-39.8825,-86.69666,46.16,-20.883413,-28.403063,-29.731491
-27.61,-65.86,58.78087,13.778727,32.313828,53.2032
34.05,18.03,42.42,4.393851,-79.06703,-110.76903
83.11,1883.67,2221.25,19.286829,58.046974,94.55408
-13.82,20.79,17.38,45.21558,111.19531,211.47275
122.46,181.11,135.31,9.689356,0.20033073,10.455216
-48.83,20.74,85.11,35.733585,69.801575,114.68321
-8.66,-21.48,-12.1,8.906466,23.185415,42.928314
-30.83,-42.06,-97.01,7.5226846,13.516401,25.109818
74.84,358.3,495.6,26.77156,64.24713,79.965515
-90.53,-129.23,-191.03,17.946074,64.86352,174.67204
4.06,9.83,-6.72,16.86793,16.951918,41.129776
10.88,-28.88,94.8,4.6933694,-7.9159565,5.2534037
-67.32,-37.14,-51.3,27.856527,53.98427,92.59474
63.52,55.25,56.596363,8.658091,13.990522,16.03572
133.52,110.15,73.98,16.631166,62.009033,77.15584
-15.36,-35.11,36.66,17.57556,26.749945,23.104477
-1.44,-36.94,-15.86,23.696718,31.652327,57.968094
-43.65,-37.58,-64.3,-4.088865,-10.340059,-28.345932
-14.69,-29.71,29.28,10.3130665,17.077513,32.653366
55.88,230.5,796.43,76.509094,137.50336,352.12546
-38.72,-73.91,-65.25,4.56729,-9.931047,-14.649116
-56.35,-60.77,-126.78,29.75033,34.194794,31.917984
-30.92,-62.16,-28.55,22.7259,37.620872,37.379227
3.93,9.802,19.29,45.670902,85.66347,115.901505
-18.55,-134.46,-127.82,7.1688523,14.656996,18.142395
103.67,655.68,964.79,19.880548,11.618116,24.522537
14.506,17.647142,27.886154,10.457056,16.288862,30.28444
-26.24,37.7585,68.6626,64.898415,117.01689,212.01057
151.82,97.65,12.44,39.28201,39.786545,32.927444
195.15,240.54,290.94,26.760635,95.220146,173.44267
412.28,320.02,234.98,6.5778327,-74.963486,-83.86354
-34.58,-51.52,6.82,25.277597,-8.816374,-21.720154
-44.14,-81.87,-88.9,4.510615,16.125685,36.07863
-66.32,-68.19,-79.93,3.603335,1.6095867,2.2283485
59.42,34.09,44.88,24.691874,47.18828,91.07448
43.01,29.36,193.84,27.701044,36.17372,60.24385
-37.94,-55.93,50.81,-7.041475,48.30681,21.856216
-45.79,-54.56,-58.29,36.69418,79.75068,145.47887
-125.96,-174.98,-219.93,18.856424,27.6024,10.84755
-72.89,41.865555,-80.17,2.290564,143.57149,314.49115
-11.59,-45.91,-54.85,2.909266,12.420698,22.189713
8.81,-18.27,-49.98,17.915977,51.114716,114.258026
528.855,1283.73,68.6626,-4.129255,-16.649553,-17.773209
-10.34,-49.22,248.09,18.287817,-51.667633,-79.951065
103.74,41.84,253.9,1.9304298,-48.319168,-68.46373
71.01,-12.126,-17.5625,40.596733,66.426216,96.17728
-7.51,-3.48,-5.73,3.7598825,6.701643,49.855484
12.171429,37.124,17.82,26.610338,46.185852,71.22963
97.3,18.28,-13.77,-11.005484,-14.9489,-6.6472006
165.26,322.17,327.96,41.328045,161.5141,321.27243
-24.25,-44.88,-89.59,12.48945,18.119978,26.559952
114.19,92.42,198.39,41.733185,42.574013,83.44978
-55.43,-72.25,-8.82,10.355249,9.322828,15.66005
56.67,24.26,-32.91,17.55118,21.51106,27.375809
16.67,-23.68,-55.19,8.874964,21.379591,39.528397
14.25,23.11,-18.25,11.750475,32.783142,56.209763
-6.45,-24.73,-18.55,18.99737,25.245222,47.90175
-50.44,-53.94,-98.25,-7.9745383,-7.0912647,-9.335311
-35.65,-16.82,-80.42,13.138956,41.17363,78.142075
20.35,-108.36,-156.72,54.526432,104.688644,159.03844
20.1,77.03,20.94,-0.69892657,4.1952915,12.057603
437.52,499.36,420.69,29.193476,4.6768627,9.769242
22.47,25.3,123.597824,14.069666,22.007765,34.761917
6.84,101.7,113.95,17.137133,21.179548,32.28212
51.45,10.16,-7.34,57.630283,120.97898,149.11494
-72.99,-71.39,-124.66,30.959826,24.817125,155.1077
-37.05,70.55,-16.135714,11.961473,28.31915,40.34584
34.07,49.68,185.02,-15.092548,3.117365,-95.66754
470.65,342.44,343.6,32.43462,46.946,52.757767
25.99,39.22,62.6,8.242277,49.120438,56.551968
-44.13,-51.03,-78.12,23.588228,32.997818,60.37703
139.73,157.16,423.66,3.3554635,16.427877,29.658829
69.99,521.7,318.91,84.89039,196.456,287.45554
-1.54,-29.22,-27.95,2.0332818,-4.0577106,-12.731154
219.6,332.89,359.33,42.765488,110.15423,173.27303
-59.44,-99.1,-135.06,25.861963,70.19539,114.48026
14.9,-18.89,-38.19,39.94368,55.61679,78.72075
81.3,415.39,107.1,2.4803948,-6.3784657,-4.2716513
-68.41,-86.09,-116.66,-9.5231,-16.912798,-32.593124
